artist_name,artist_gender
Fernand Léger,Male
Fernand Léger,Male
Fernand Léger,Male
Fernand Léger,Male
Fernand Léger,Male
Fernand Léger,Male
Fernand Léger,Male
Fernand Léger,Male
Fernand Léger,Male
Ford Madox Brown,Male
Ford Madox Brown,Male
Ford Madox Brown,Male
Ford Madox Brown,Male
Ford Madox Brown,Male
Ford Madox Brown,Male
Ford Madox Brown,Male
Francesco Clemente,Male
Francesco Clemente,Male
Francesco Clemente,Male
Francesco Clemente,Male
Francis Bacon,Male
Francis Bacon,Male
Francis Bacon,Male
Francis Bacon,Male
Francis Bacon,Male
Francis Bacon,Male
Francis Bacon,Male
Francisco Goya,Male
Francisco Goya,Male
Francisco Goya,Male
Francisco Goya,Male
Francisco Goya,Male
Francisco Goya,Male
Francisco Goya,Male
Francisco Goya,Male
Francisco Goya,Male
François Xavier Vispré,Male
Frank Stella,Male
Frank Stella,Male
Frank Stella,Male
Frank Stella,Male
Frank Stella,Male
Frank Stella,Male
Frank Stella,Male
Frantisek Kupka,Male
Franz Marc,Male
Franz Marc,Male
Franz Marc,Male
Franz Marc,Male
Frederic Edwin Church,Male
Frida Kahlo,Female
Frida Kahlo,Female
Frida Kahlo,Female
Frida Kahlo,Female
Friedrich Overbeck,Male
Friedrich Overbeck,Male
Gavin Hamilton,Male
Gavin Hamilton,Male
George Bellows,Male
George Bellows,Male
George Bellows,Male
George Bellows,Male
George Bellows,Male
George Caleb Bingham,Male
George Caleb Bingham,Male
George Caleb Bingham,Male
George Caleb Bingham,Male
George Caleb Bingham,Male
George Caleb Bingham,Male
George Caleb Bingham,Male
George Grosz,Male
George Grosz,Male
George Grosz,Male
George Grosz,Male
George Grosz,Male
George Grosz,Male
George Grosz,Male
George Grosz,Male
George Grosz,Male
George Inness,Male
George Inness,Male
George Inness,Male
George Stubbs,Male
George Stubbs,Male
George Stubbs,Male
George Stubbs,Male
George Stubbs,Male
George Stubbs,Male
George Stubbs,Male
George Stubbs,Male
George Stubbs,Male
Georges Braque,Male
Georges Braque,Male
Georges Braque,Male
Georges Braque,Male
Georges Braque,Male
Georges Braque,Male
Georges Braque,Male
Georges Braque,Male
Georges Braque,Male
Georges Rouault,Male
Georges Rouault,Male
Georges Rouault,Male
Georges Rouault,Male
Georges Rouault,Male
Georges Rouault,Male
Georges Rouault,Male
Georges Seurat,Male
Georges Seurat,Male
Georges Seurat,Male
Georges Seurat,Male
Georges Seurat,Male
Georges Seurat,Male
Georges Seurat,Male
Georges Seurat,Male
Georges Seurat,Male
Georgia O'Keeffe,Female
Georgia O'Keeffe,Female
Georgia O'Keeffe,Female
Georgia O'Keeffe,Female
Georgia O'Keeffe,Female
Georgia O'Keeffe,Female
Gertrude Käsebier,Female
Gertrude Käsebier,Female
Gertrude Käsebier,Female
Gertrude Käsebier,Female
Gertrude Käsebier,Female
Gertrude Käsebier,Female
Giorgio de Chirico,Male
Giorgio de Chirico,Male
Giorgio de Chirico,Male
Giorgio de Chirico,Male
Giorgio de Chirico,Male
Giorgio de Chirico,Male
Giorgio de Chirico,Male
Giorgio de Chirico,Male
Giorgio de Chirico,Male
Giovanni Battista Piranesi,Male
Giovanni Battista Piranesi,Male
Grandville,Male
Grant Wood,Male
Grant Wood,Male
Gustav Klimt,Male
Gustav Klimt,Male
Gustav Klimt,Male
Gustav Klimt,Male
Gustav Klimt,Male
Gustav Klimt,Male
Gustave Courbet,Male
Gustave Courbet,Male
Gustave Courbet,Male
Gustave Courbet,Male
Gustave Courbet,Male
Gustave Courbet,Male
Gustave Courbet,Male
Gustave Courbet,Male
Gustave Courbet,Male
Gustave Le Gray,Male
Gustave Le Gray,Male
Gustave Moreau,Male
Gustave Moreau,Male
Gustave Moreau,Male
Gustave Moreau,Male
Gustave Moreau,Male
Gustave Moreau,Male
Gustave Moreau,Male
Gustave Moreau,Male
Hannah Höch,Female
Hannah Höch,Female
Helen Frankenthaler,Female
Helen Frankenthaler,Female
Helen Frankenthaler,Female
Helen Frankenthaler,Female
Helen Frankenthaler,Female
Helen Frankenthaler,Female
Henri Cartier-Bresson,Male
Henri Cartier-Bresson,Male
Henri Cartier-Bresson,Male
Henri Cartier-Bresson,Male
Henri Cartier-Bresson,Male
Henri Cartier-Bresson,Male
Henri de Toulouse-Lautrec,Male
Henri de Toulouse-Lautrec,Male
Henri de Toulouse-Lautrec,Male
Henri de Toulouse-Lautrec,Male
Henri de Toulouse-Lautrec,Male
Henri de Toulouse-Lautrec,Male
Henri de Toulouse-Lautrec,Male
Henri de Toulouse-Lautrec,Male
Henri de Toulouse-Lautrec,Male
Henri Lartigue,Male
Henri Matisse,Male
Henri Matisse,Male
Henri Matisse,Male
Henri Matisse,Male
Henri Matisse,Male
Henri Matisse,Male
Henri Matisse,Male
Henri Matisse,Male
Henri Matisse,Male
Henri Rousseau,Male
Henri Rousseau,Male
Henri Rousseau,Male
Henri Rousseau,Male
Henri Rousseau,Male
Henri Rousseau,Male
Henri Rousseau,Male
Henri Rousseau,Male
Henri Rousseau,Male
Henry Fuseli,Male
Henry Fuseli,Male
Henry Fuseli,Male
Henry Fuseli,Male
Henry Fuseli,Male
Henry Fuseli,Male
Henry Fuseli,Male
Henry Fuseli,Male
Henry Fuseli,Male
Henry Ossawa Tanner,Male
Henry Ossawa Tanner,Male
Henry Ossawa Tanner,Male
Henry Ossawa Tanner,Male
Henry Ossawa Tanner,Male
Henry Ossawa Tanner,Male
Henry Peach Robinson,Male
Henry Peach Robinson,Male
Henry Peach Robinson,Male
Henry Peach Robinson,Male
Herbert Bayer,Male
Herbert Bayer,Male
Herbert Bayer,Male
Herbert Bayer,Male
Honoré Daumier,Male
Honoré Daumier,Male
Honoré Daumier,Male
Honoré Daumier,Male
Honoré Daumier,Male
Honoré Daumier,Male
Honoré Daumier,Male
Honoré Daumier,Male
Honoré Daumier,Male
Jackson Pollock,Male
Jackson Pollock,Male
Jackson Pollock,Male
Jackson Pollock,Male
Jackson Pollock,Male
Jackson Pollock,Male
Jackson Pollock,Male
Jackson Pollock,Male
Jackson Pollock,Male
Jacob Lawrence,Male
Jacob Lawrence,Male
Jacob Lawrence,Male
Jacob Lawrence,Male
Jacob Riis,Male
Jacob Riis,Male
Jacob Riis,Male
Jacob Riis,Male
Jacob Riis,Male
Jacob Riis,Male
Jacques-Louis David,Male
Jacques-Louis David,Male
Jacques-Louis David,Male
Jacques-Louis David,Male
Jacques-Louis David,Male
Jacques-Louis David,Male
Jacques-Louis David,Male
Jacques-Louis David,Male
Jacques-Louis David,Male
James Abbott McNeill Whistler,Male
James Abbott McNeill Whistler,Male
James Abbott McNeill Whistler,Male
James Abbott McNeill Whistler,Male
James Abbott McNeill Whistler,Male
James Abbott McNeill Whistler,Male
James Abbott McNeill Whistler,Male
James Abbott McNeill Whistler,Male
James Abbott McNeill Whistler,Male
James Ensor,Male
James Ensor,Male
James Ensor,Male
James Ensor,Male
James Ensor,Male
James Ensor,Male
James Ensor,Male
James Ensor,Male
James Ensor,Male
James Van Der Zee,Male
James Van Der Zee,Male
James Van Der Zee,Male
James Van Der Zee,Male
Jasper Johns,Male
Jasper Johns,Male
Jasper Johns,Male
Jasper Johns,Male
Jasper Johns,Male
Jasper Johns,Male
Jasper Johns,Male
Jasper Johns,Male
Jean (Hans) Arp,Male
Jean (Hans) Arp,Male
Jean (Hans) Arp,Male
Jean (Hans) Arp,Male
Jean (Hans) Arp,Male
Jean (Hans) Arp,Male
Jean Auguste Dominique Ingres,Male
Jean Auguste Dominique Ingres,Male
Jean Auguste Dominique Ingres,Male
Jean Auguste Dominique Ingres,Male
Jean Auguste Dominique Ingres,Male
Jean Auguste Dominique Ingres,Male
Jean Auguste Dominique Ingres,Male
Jean Auguste Dominique Ingres,Male
Jean Auguste Dominique Ingres,Male
Jean Baptiste Camille Corot,Male
Jean Baptiste Camille Corot,Male
Jean Baptiste Camille Corot,Male
Jean Baptiste Camille Corot,Male
Jean Baptiste Camille Corot,Male
Jean Baptiste Camille Corot,Male
Jean Baptiste Camille Corot,Male
Jean Baptiste Camille Corot,Male
Jean Baptiste Camille Corot,Male
Jean Baptiste Greuze,Male
Jean Baptiste Greuze,Male
Jean Baptiste Greuze,Male
Jean Baptiste Greuze,Male
Jean Baptiste Greuze,Male
Jean Baptiste Greuze,Male
Jean Baptiste Greuze,Male
Jean Baptiste Greuze,Male
Jean Baptiste Greuze,Male
Jean Dubuffet,Male
Jean Dubuffet,Male
Jean Dubuffet,Male
Jean Dubuffet,Male
Jean Dubuffet,Male
Jean Dubuffet,Male
Jean Dubuffet,Male
Jean Tinguely,Male
Jean François Millet,Male
Jean François Millet,Male
Jean François Millet,Male
Jean François Millet,Male
Jean François Millet,Male
Jean François Millet,Male
Jean François Millet,Male
Jean François Millet,Male
Jean François Millet,Male
Jean-Michel Basquiat,Male
Jean-Michel Basquiat,Male
Jennifer Bartlett,Female
Jennifer Bartlett,Female
Jerry Uelsmann,Male
Jerry Uelsmann,Male
Jerry Uelsmann,Male
Jerry Uelsmann,Male
Joan Miró,Male
Joan Miró,Male
Joan Miró,Male
Joan Miró,Male
Joan Miró,Male
Joan Miró,Male
Joan Miró,Male
Joan Miró,Male
Joan Miró,Male
Joanne Leonard,Female
Joanne Leonard,Female
Joanne Leonard,Female
Joanne Leonard,Female
Johann Heinrich Wilhelm Tischbein,Male
John Cage,Male
John Constable,Male
John Constable,Male
John Constable,Male
John Constable,Male
John Constable,Male
John Constable,Male
John Constable,Male
John Constable,Male
John Constable,Male
John Cotman,Male
John Cotman,Male
John Everett Millais,Male
John Everett Millais,Male
John Heartfield,Male
John Heartfield,Male
John Heartfield,Male
John Heartfield,Male
John Heartfield,Male
John Heartfield,Male
John Singer Sargent,Male
John Singer Sargent,Male
John Singleton Copley,Male
John Singleton Copley,Male
John Singleton Copley,Male
John Singleton Copley,Male
John Singleton Copley,Male
John Singleton Copley,Male
John Singleton Copley,Male
John Thomson,Male
John Thomson,Male
José Clemente Orozco,Male
José Clemente Orozco,Male
José Clemente Orozco,Male
José Clemente Orozco,Male
José Clemente Orozco,Male
José Clemente Orozco,Male
José Clemente Orozco,Male
Josef Albers,Male
Josef Albers,Male
Josef Sudek,Male
Josef Sudek,Male
Joseph Mallord William Turner,Male
Joseph Mallord William Turner,Male
Joseph Mallord William Turner,Male
Joseph Mallord William Turner,Male
Joseph Mallord William Turner,Male
Joseph Mallord William Turner,Male
Joseph Mallord William Turner,Male
Joseph Mallord William Turner,Male
Joseph Mallord William Turner,Male
Joseph Nicéphore Niépce,Male
Joseph Nicéphore Niépce,Male
Joseph Nicéphore Niépce,Male
Joseph Nicéphore Niépce,Male
Joseph Stella,Male
Joseph Stella,Male
Joseph Stella,Male
Joseph Stella,Male
Joseph Stella,Male
Joseph Stella,Male
Joseph Stella,Male
Joseph Stella,Male
Joseph Stella,Male
Joseph Wright of Derby,Male
Joseph Wright of Derby,Male
Julia Margaret Cameron,Female
Julia Margaret Cameron,Female
Julia Margaret Cameron,Female
Julia Margaret Cameron,Female
Julia Margaret Cameron,Female
Julia Margaret Cameron,Female
Julian Schnabel,Male
Karel Appel,Male
Karel Appel,Male
Karel Appel,Male
Käthe Kollwitz,Female
Käthe Kollwitz,Female
Käthe Kollwitz,Female
Käthe Kollwitz,Female
Käthe Kollwitz,Female
Kay WalkingStick,Female
Kay WalkingStick,Female
Kazimir Malevich,Male
Kazimir Malevich,Male
Kazimir Malevich,Male
Kazimir Malevich,Male
Kazimir Malevich,Male
Kazimir Malevich,Male
Kenneth J. Butler,Male
Kenneth J. Butler,Male
Larry Rivers,Male
Larry Rivers,Male
Larry Rivers,Male
Larry Rivers' family member,Male
László Moholy-Nagy,Male
László Moholy-Nagy,Male
László Moholy-Nagy,Male
László Moholy-Nagy,Male
Lee Krasner,Female
Lee Krasner,Female
Lee Krasner,Female
Lee Krasner,Female
Leon Bakst,Male
Liubov Popova,Female
Liubov Popova,Female
Liubov Popova,Female
Liubov Popova,Female
Liubov Popova,Female
Liubov Popova,Female
Louis Lumière,Male
Louis Lumière,Male
Louis Lumière,Male
Louis Lumière,Male
Louis-Jacques-Mandé Daguerre,Male
Louis-Jacques-Mandé Daguerre,Male
Louis-Jacques-Mandé Daguerre,Male
Louis-Jacques-Mandé Daguerre,Male
Man Ray,Male
Man Ray,Male
Man Ray,Male
Man Ray,Male
Man Ray,Male
Man Ray,Male
Manuel Álvarez Bravo,Male
Manuel Álvarez Bravo,Male
Marc Chagall,Male
Marc Chagall,Male
Marc Chagall,Male
Marc Chagall,Male
Marc Chagall,Male
Marc Chagall,Male
Marc Chagall,Male
Marc Chagall,Male
Marc Chagall,Male
Marcantonio Raimondi,Male
Marcel Duchamp,Male
Marcel Duchamp,Male
Marcel Duchamp,Male
Marcel Duchamp,Male
Marcel Duchamp,Male
Marcel Duchamp,Male
Marcel Duchamp,Male
Marcel Duchamp,Male
Marcel Duchamp,Male
Margaret Bourke-White,Female
Margaret Bourke-White,Female
Margaret Bourke-White,Female
Margaret Bourke-White,Female
Margaret Bourke-White,Female
Margaret Bourke-White,Female
Mark Rothko,Male
Mark Rothko,Male
Mark Rothko,Male
Mark Rothko,Male
Mark Rothko,Male
Mark Rothko,Male
Mark Rothko,Male
Mark Tansey,Male
Mark Tansey,Male
Mark Tobey,Male
Mark Tobey,Male
Mark Tobey,Male
Marsden Hartley,Male
Marsden Hartley,Male
Marsden Hartley,Male
Marsden Hartley,Male
Marsden Hartley,Male
Mary Cassatt,Female
Mary Cassatt,Female
Mary Cassatt,Female
Mary Cassatt,Female
Mary Cassatt,Female
Mary Cassatt,Female
Max Beckmann,Male
Max Beckmann,Male
Max Beckmann,Male
Max Beckmann,Male
Max Beckmann,Male
Max Beckmann,Male
Max Beckmann,Male
Max Beckmann,Male
Max Beckmann,Male
Max Ernst,Male
Max Ernst,Male
Max Ernst,Male
Max Ernst,Male
Max Ernst,Male
Max Ernst,Male
Max Ernst,Male
Max Ernst,Male
Max Ernst,Male
Max Klinger,Male
Minor White,Male
Minor White,Male
Minor White,Male
Minor White,Male
Morris Louis,Male
Morris Louis,Male
Morris Louis,Male
Morris Louis,Male
Nadar,Male
Nadar,Male
Nadar,Male
Nadar,Male
Nadar,Male
Nadar,Male
Odilon Redon,Male
Odilon Redon,Male
Odilon Redon,Male
Odilon Redon,Male
Odilon Redon,Male
Odilon Redon,Male
Odilon Redon,Male
Odilon Redon,Male
Oscar Gustave Rejlander,Male
Oscar Gustave Rejlander,Male
Oscar Gustave Rejlander,Male
Oscar Gustave Rejlander,Male
Oskar Kokoschka,Male
Oskar Kokoschka,Male
Oskar Kokoschka,Male
Oskar Kokoschka,Male
Oskar Kokoschka,Male
Oskar Kokoschka,Male
Oskar Kokoschka,Male
Oskar Kokoschka,Male
Oskar Kokoschka,Male
Otto Dix,Male
Otto Dix,Male
Pablo Picasso,Male
Pablo Picasso,Male
Pablo Picasso,Male
Pablo Picasso,Male
Pablo Picasso,Male
Pablo Picasso,Male
Pablo Picasso,Male
Pablo Picasso,Male
Pablo Picasso,Male
Paul Cézanne,Male
Paul Cézanne,Male
Paul Cézanne,Male
Paul Cézanne,Male
Paul Cézanne,Male
Paul Cézanne,Male
Paul Cézanne,Male
Paul Cézanne,Male
Paul Cézanne,Male
Paul Gauguin,Male
Paul Gauguin,Male
Paul Gauguin,Male
Paul Gauguin,Male
Paul Gauguin,Male
Paul Gauguin,Male
Paul Gauguin,Male
Paul Gauguin,Male
Paul Gauguin,Male
Paul Jenkins,Male
Paul Jenkins,Male
Paul Jenkins,Male
Paul Jenkins,Male
Paul Klee,Male
Paul Klee,Male
Paul Klee,Male
Paul Klee,Male
Paul Klee,Male
Paul Klee,Male
Paul Klee,Male
Paul Klee,Male
Paul Klee,Male
Paul Strand,Male
Paul Strand,Male
Paula Modersohn-Becker,Female
Paula Modersohn-Becker,Female
Paula Modersohn-Becker,Female
Paula Modersohn-Becker,Female
Paula Modersohn-Becker,Female
Peter Henry Emerson,Male
Peter Henry Emerson,Male
Peter Henry Emerson,Male
Peter Henry Emerson,Male
Peter Henry Emerson,Male
Peter Henry Emerson,Male
Philipp Otto Runge,Male
Philipp Otto Runge,Male
Pierre Puvis de Chavannes,Male
Pierre Puvis de Chavannes,Male
Pierre Puvis de Chavannes,Male
Pierre Puvis de Chavannes,Male
Pierre Puvis de Chavannes,Male
Pierre-Étienne-Théodore Rousseau,Male
Pierre-Étienne-Théodore Rousseau,Male
Pierre-Étienne-Théodore Rousseau,Male
Pierre-Étienne-Théodore Rousseau,Male
Pierre-Étienne-Théodore Rousseau,Male
Piet Mondrian,Male
Piet Mondrian,Male
Piet Mondrian,Male
Piet Mondrian,Male
Piet Mondrian,Male
Piet Mondrian,Male
Piet Mondrian,Male
Piet Mondrian,Male
Piet Mondrian,Male
Pompeo Batoni,Male
Raoul Hausmann,Male
Raymond Saunders,Male
Raymond Saunders,Male
René Magritte,Male
René Magritte,Male
René Magritte,Male
René Magritte,Male
René Magritte,Male
Richard Anuszkiewicz,Male
Richard Anuszkiewicz,Male
Richard Anuszkiewicz,Male
Richard Anuszkiewicz,Male
Richard Anuszkiewicz,Male
Richard Estes,Male
Richard Estes,Male
Richard Hamilton,Male
Richard Hamilton,Male
Richard Hamilton,Male
Richard Hamilton,Male
Richard Hamilton,Male
Robert Capa,Male
Robert Capa,Male
Robert Capa,Male
Robert Capa,Male
Robert Delaunay,Male
Robert Delaunay,Male
Robert Delaunay,Male
Robert Delaunay,Male
Robert Doisneau,Male
Robert Doisneau,Male
Robert Doisneau,Male
Robert Frank,Male
Robert Frank,Male
Robert Frank,Male
Robert Frank,Male
Robert Frank,Male
Robert Frank,Male
Robert Indiana,Male
Robert Indiana,Male
Robert Indiana,Male
Robert Indiana,Male
Romare Bearden,Male
Romare Bearden,Male
Romare Bearden,Male
Romare Bearden,Male
Rosa Bonheur,Female
Rosa Bonheur,Female
Rosa Bonheur,Female
Rosa Bonheur,Female
Rosa Bonheur,Female
Rosa Bonheur,Female
Roy Lichtenstein,Male
Roy Lichtenstein,Male
Roy Lichtenstein,Male
Roy Lichtenstein,Male
Roy Lichtenstein,Male
Roy Lichtenstein,Male
Roy Lichtenstein,Male
Roy Lichtenstein,Male
Salvador Dalí,Male
Salvador Dalí,Male
Salvador Dalí,Male
Salvador Dalí,Male
Salvador Dalí,Male
Salvador Dalí,Male
Salvador Dalí,Male
Salvador Dalí,Male
Salvador Dalí,Male
Sebastiano Del Piombo,Male
Sebastiano Del Piombo,Male
Sebastiano Del Piombo,Male
Sebastiano Del Piombo,Male
Sigmar Polke,Male
Sigmar Polke,Male
Sir Joshua Reynolds,Male
Stuart Davis,Male
Stuart Davis,Male
Susan Rothenberg,Female
Susan Rothenberg,Female
Susan Rothenberg,Female
Taddeo Zuccari,Male
Taddeo Zuccari,Male
Taddeo Zuccari,Male
Taddeo Zuccari,Male
Taddeo Zuccari,Male
Taddeo Zuccari,Male
Taddeo Zuccari,Male
Théodore Géricault,Male
Théodore Géricault,Male
Théodore Géricault,Male
Théodore Géricault,Male
Théodore Géricault,Male
Théodore Géricault,Male
Théodore Géricault,Male
Théodore Géricault,Male
Théodore Géricault,Male
Thomas Cole,Male
Thomas Cole,Male
Thomas Cole,Male
Thomas Cole,Male
Thomas Cole,Male
Thomas Eakins,Male
Thomas Eakins,Male
Thomas Eakins,Male
Thomas Eakins,Male
Thomas Eakins,Male
Thomas Eakins,Male
Thomas Eakins,Male
Thomas Eakins,Male
Thomas Eakins,Male
Thomas Gainsborough,Male
Thomas Gainsborough,Male
Timothy O'Sullivan,Male
Timothy O'Sullivan,Male
Timothy O'Sullivan,Male
Timothy O'Sullivan,Male
Timothy O'Sullivan,Male
Timothy O'Sullivan,Male
Umberto Boccioni,Male
Umberto Boccioni,Male
Umberto Boccioni,Male
Umberto Boccioni,Male
Umberto Boccioni,Male
Umberto Boccioni,Male
Varvara Fedorovna Stepanova,Female
Varvara Fedorovna Stepanova,Female
Victor Vasarely,Male
Victor Vasarely,Male
Victor Vasarely,Male
Victor Vasarely,Male
Vincent Van Gogh,Male
Vincent Van Gogh,Male
Vincent Van Gogh,Male
Vincent Van Gogh,Male
Vincent Van Gogh,Male
Vincent Van Gogh,Male
Vincent Van Gogh,Male
Vincent Van Gogh,Male
Vincent Van Gogh,Male
W. Eugene Smith,Male
W. Eugene Smith,Male
W. Eugene Smith,Male
W. Eugene Smith,Male
Walker Evans,Male
Walker Evans,Male
Walter Crane,Male
Walter Crane,Male
Walter Crane,Male
Walter Crane,Male
Walter Crane,Male
Wassily Kandinsky,Male
Wassily Kandinsky,Male
Wassily Kandinsky,Male
Wassily Kandinsky,Male
Wassily Kandinsky,Male
Wassily Kandinsky,Male
Wassily Kandinsky,Male
Wassily Kandinsky,Male
Wassily Kandinsky,Male
Wayne Miller,Male
Wayne Miller,Male
Wayne Miller,Male
Wayne Miller,Male
Willem de Kooning,Male
Willem de Kooning,Male
Willem de Kooning,Male
Willem de Kooning,Male
Willem de Kooning,Male
Willem de Kooning,Male
Willem de Kooning,Male
William Blake,Male
William Blake,Male
William Blake,Male
William Blake,Male
William Blake,Male
William Blake,Male
William Blake,Male
William Blake,Male
William Blake,Male
William Henry Fox Talbot,Male
William Henry Fox Talbot,Male
William Henry Fox Talbot,Male
William Henry Fox Talbot,Male
William Holman Hunt,Male
William Holman Hunt,Male
William Holman Hunt,Male
William Holman Hunt,Male
William Sidney Mount,Male
William Sidney Mount,Male
William Sidney Mount,Male
William T. Williams,Male
William T. Williams,Male
William T. Williams,Male
William T. Williams,Male
Winslow Homer,Male
Winslow Homer,Male
Winslow Homer,Male
Winslow Homer,Male
Winslow Homer,Male
Winslow Homer,Male
Winslow Homer,Male
Winslow Homer,Male
